paper_id,issue_year,field_jel,team_size,author_cluster_id,idea_quality,offshelf_llm_score,execution_quality,connection_index,author_ability_index,team_max_prior_publications,team_mean_prior_publications,team_max_prior_top5_publications,team_sum_prior_top5_publications,team_max_years_since_first_publication,team_mean_years_since_first_publication,author_prior_publications_total,author_prior_publications_recent_5yr,author_prior_top5_publications,author_years_since_first_publication,coauthor_network_degree_max,coauthor_network_degree_mean,coauthor_network_centrality_max,has_star_coauthor,institution_prestige_best_tier,institution_prestige_mean_tier,n_authors_moved_to_better_institution,author_ever_editor,author_ever_top5_editor,editor_tenure_years_max,editor_tenure_years_sum,has_editor_coauthor,n_editor_coauthors,n_advisors_who_are_top5_editors,acknowledged_editors,idea_quality_ensemble,placement_rung,placement_label,reached_top5,prestige,log_citations,idea_tier,offshelf_llm_tier,has_editor_tie,connection_tier
w15712,2010,D,1,74,3.742859,2.15,3.15,-0.0334337034968048,-0.5959974542535137,37.0,37.0,5.0,5.0,9.0,9.0,37.0,20.0,5.0,9.0,9.0,9.0,0.008017,1,2.0,2.0,0.0,0,0,0,0,1,1,0,4.0,3.75766696169638,3,top_field,0,1,7.9105906122564775,exceptional,fair,1,mid
w15713,2010,H,2,75,2.9889265,2.1999999999999997,4.15,0.0742267233608737,-0.3069468493724752,117.0,87.0,2.0,2.0,36.0,35.5,57.0,22.0,0.0,36.0,6.0,3.5,0.00068,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,2.887905133837787,3,top_field,0,1,3.4657359027997265,strong,fair,0,none
w15714,2010,E,1,76,3.687056,2.15,4.55,0.1326338889077997,1.124219955364538,254.0,254.0,12.0,12.0,43.0,43.0,254.0,71.0,12.0,43.0,43.0,43.0,0.091458,1,1.0,1.0,1.0,1,0,1,1,1,8,0,1.0,3.697599693444065,3,top_field,0,1,6.75343791859778,exceptional,fair,1,mid
w15715,2010,I,1,23,3.31136,2.15,4.15,-0.2606275423119597,0.3165365810402878,105.0,105.0,5.0,5.0,27.0,27.0,105.0,59.0,5.0,27.0,15.0,15.0,0.005823,1,2.0,2.0,0.0,0,0,0,0,1,3,0,0.0,3.1402515954849113,1,lower,0,0,4.110873864173311,strong,fair,0,none
w15716,2010,C,2,77,2.7610754999999996,2.1999999999999997,4.75,-0.6348485980783803,-1.1670369584338107,8.0,7.0,0.0,0.0,38.0,23.0,8.0,7.0,0.0,8.0,4.0,3.5,0.000663,0,1.0,2.0,0.0,0,0,0,0,1,1,0,2.0,2.476370377007721,2,mid,0,0,4.07753744390572,strong,fair,1,low
w15717,2010,J,2,78,2.7732975,2.15,4.0,-0.575321147609524,-0.6904197297879766,70.0,52.5,2.0,2.0,14.0,12.0,35.0,28.0,2.0,10.0,8.0,8.0,0.002502,1,1.0,1.5,0.0,0,0,0,0,0,0,0,3.0,2.731441301442612,3,top_field,0,1,6.889591308354466,strong,fair,1,low
w15718,2010,F,1,79,3.6964225,2.85,1.85,0.3716950031639198,6.789083872937266,989.0,989.0,73.0,73.0,44.0,44.0,989.0,231.0,73.0,44.0,58.0,58.0,0.124388,1,2.0,2.0,0.0,0,0,0,0,1,6,0,0.0,3.752836871236097,3,top_field,0,1,5.627621113690637,exceptional,strong,0,none
w15719,2010,D,3,80,3.889849,2.85,4.15,0.4113580801728203,-0.5119808695581834,39.0,34.67,6.0,15.0,34.0,16.67,39.0,24.0,5.0,10.0,11.0,8.67,0.00841,1,2.0,2.33,0.0,0,0,0,0,1,1,0,10.0,3.950997627880505,4,top5,1,1,3.2188758248682006,exceptional,strong,1,high
w15720,2010,D,2,81,2.3024695,2.15,3.35,0.207844475117029,0.3178934329540442,242.0,146.5,5.0,5.0,17.0,15.5,242.0,100.0,5.0,17.0,35.0,17.5,0.041646,1,3.0,3.0,0.0,0,0,0,0,1,2,0,0.0,2.3566244107457432,0,unmatched,0,0,0.0,fair,fair,0,none
w15721,2010,F,1,82,1.558198,2.15,1.65,-0.2699698457795076,0.0988158699499492,205.0,205.0,5.0,5.0,49.0,49.0,205.0,24.0,5.0,49.0,11.0,11.0,0.009125,1,2.0,2.0,0.0,0,0,0,0,1,2,0,0.0,1.569990799301921,0,unmatched,0,0,0.0,limited,fair,0,none
w15722,2010,I,1,83,3.3800335,2.15,4.35,-0.6233981427018408,-0.5909544853591374,17.0,17.0,0.0,0.0,25.0,25.0,17.0,16.0,0.0,25.0,3.0,3.0,0.003266,0,2.0,2.0,0.0,0,0,0,0,0,0,0,2.0,3.20410279899925,0,unmatched,0,0,0.0,strong,fair,1,low
w15723,2010,I,3,84,2.5886645,2.65,2.15,-0.0199719736098063,-0.8823375337289302,160.0,83.67,1.0,1.0,147.0,65.33,8.0,6.0,1.0,16.0,4.0,3.0,0.000618,1,3.0,3.0,0.0,0,0,0,0,0,0,0,1.0,2.1420703812777244,0,unmatched,0,0,0.0,fair,strong,1,mid
w15724,2010,C,4,85,3.2980895,2.75,4.05,-0.0835794317543621,-0.6721259470646851,86.0,41.5,5.0,6.0,80.0,33.75,17.0,16.0,0.0,22.0,18.0,10.5,0.00728,1,2.0,2.0,1.0,0,0,0,0,1,5,0,0.0,3.3055082769550417,4,top5,1,1,5.117993812416755,strong,strong,0,none
w15725,2010,I,2,86,2.060671,2.15,3.0,-0.1139659261559933,-1.3138013727529696,55.0,31.5,2.0,2.0,9.0,5.5,8.0,8.0,0.0,2.0,5.0,4.0,0.002937,1,2.0,2.5,1.0,0,0,0,0,0,0,0,0.0,2.0477091850183866,0,unmatched,0,0,0.0,fair,fair,0,none
w15726,2010,E,1,87,1.4856410000000002,2.1999999999999997,2.35,0.2606999452931965,0.369692955706303,397.0,397.0,2.0,2.0,47.0,47.0,397.0,94.0,2.0,47.0,34.0,34.0,0.052391,1,2.0,2.0,1.0,0,0,0,0,1,2,0,0.0,1.4796960656446505,0,unmatched,0,0,0.0,limited,fair,0,none
w15727,2010,F,3,88,2.5980895000000004,2.1999999999999997,3.55,-0.0090890478117901,-0.5860769433722043,525.0,210.67,19.0,21.0,41.0,19.67,52.0,43.0,1.0,10.0,26.0,14.67,0.024337,1,2.0,2.0,1.0,0,0,0,0,1,2,0,0.0,2.4815471392836774,0,unmatched,0,0,0.0,fair,fair,0,none
w15728,2010,I,1,89,3.727327,2.75,4.05,-0.1714838295053824,-0.4282957394098727,55.0,55.0,2.0,2.0,9.0,9.0,55.0,50.0,2.0,9.0,5.0,5.0,0.002937,1,2.0,2.0,1.0,0,0,0,0,0,0,0,1.0,3.728515917485544,3,top_field,0,1,5.236441962829949,exceptional,strong,1,low
w15729,2010,I,3,90,3.3172015,2.75,3.55,-0.2822361359277698,0.2461163595127384,95.0,47.67,7.0,9.0,27.0,12.33,95.0,42.0,7.0,27.0,19.0,12.67,0.012569,1,2.0,2.0,0.0,0,0,0,0,1,2,0,0.0,3.3251579256724826,3,top_field,0,1,5.968707559985366,strong,strong,0,none
w15730,2010,G,3,91,2.1293665000000006,2.15,4.35,-0.3692156964224947,-1.1847893097049291,142.0,60.33,0.0,0.0,12.0,8.33,18.0,18.0,0.0,2.0,34.0,15.67,0.023831,1,1.0,2.33,0.0,0,0,0,0,1,2,0,0.0,2.1323143300566785,3,top_field,0,1,6.794586580876499,fair,fair,0,none
w15732,2010,O,3,92,3.228285,2.15,3.3,0.107951284501093,0.4110609288315854,137.0,117.33,3.0,7.0,59.0,42.0,121.0,23.0,3.0,59.0,12.0,7.33,0.00777,1,2.0,2.67,1.0,0,0,0,0,1,1,0,0.0,2.9245148317779095,0,unmatched,0,0,0.0,strong,fair,0,none
w15733,2010,G,3,93,2.8077965000000003,2.15,3.35,-0.2096494761841775,0.2776562078392122,88.0,73.0,1.0,1.0,57.0,39.0,88.0,23.0,1.0,57.0,8.0,5.0,0.002166,1,2.0,2.5,0.0,0,0,0,0,1,1,0,0.0,2.7214836306733834,0,unmatched,0,0,0.0,strong,fair,0,none
w15735,2010,E,2,71,3.2686365,2.15,4.5,-0.3595278542886302,-0.7815256694936449,25.0,22.5,3.0,4.0,6.0,6.0,25.0,22.0,3.0,6.0,8.0,5.5,0.000936,1,1.0,1.5,1.0,0,0,0,0,0,0,0,3.0,3.23483593886162,3,top_field,0,1,0.0,strong,fair,1,low
w15736,2010,E,2,94,2.3112465,2.15,3.65,-0.2798558035431158,2.237146125483877,232.0,121.5,10.0,10.0,106.0,54.5,232.0,40.0,10.0,106.0,10.0,5.5,0.00585,1,2.0,2.5,0.0,1,0,1,1,0,0,0,0.0,2.186514591237593,1,lower,0,0,2.4849066497880004,fair,fair,1,low
w15737,2010,I,2,95,2.3128095,2.15,3.35,-0.0816899732476907,-0.3014848336896687,176.0,160.5,1.0,1.0,23.0,22.5,176.0,60.0,1.0,23.0,20.0,10.0,0.002112,1,3.0,3.0,0.0,0,0,0,0,0,0,0,0.0,2.107782490479397,1,lower,0,0,5.043425116919247,fair,fair,0,none
w15738,2010,L,2,96,3.8056975,2.85,4.15,-0.9403274166059424,-0.8819837403465384,29.0,15.0,1.0,1.0,6.0,3.5,29.0,27.0,1.0,6.0,6.0,3.0,0.00311,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0.0,3.810404438083044,3,top_field,0,1,3.6888794541139363,exceptional,strong,0,none
w15739,2010,D,2,97,3.1476870000000003,2.15,3.5,0.2046168231922048,-0.1045764496641526,157.0,117.5,6.0,10.0,23.0,17.5,78.0,48.0,6.0,12.0,12.0,11.0,0.012548,1,2.0,2.5,1.0,1,0,1,1,1,1,0,0.0,3.0754638106190977,2,mid,0,0,6.4967749901858625,strong,fair,1,mid
w15740,2010,I,5,98,3.373109,2.1999999999999997,4.85,-0.0618566886843449,0.2193760029986101,440.0,128.8,15.0,26.0,41.0,18.2,106.0,34.0,4.0,41.0,31.0,16.6,0.01842,1,1.0,1.8,0.0,1,0,1,1,1,9,1,0.0,3.3452022680312528,2,mid,0,0,4.736198448394496,strong,fair,1,low
w15741,2010,D,1,99,3.3448899999999995,2.8,2.0,-0.3335328986735987,-0.3243769649896528,49.0,49.0,7.0,7.0,10.0,10.0,49.0,27.0,7.0,10.0,5.0,5.0,0.004139,1,2.0,2.0,0.0,1,0,1,1,0,0,0,1.0,3.3719101259459845,0,unmatched,0,0,0.0,strong,strong,1,low
w15742,2010,H,2,100,3.0895235000000003,2.1999999999999997,2.15,0.2297819755410109,4.9287507682724385,495.0,286.5,47.0,47.0,38.0,32.5,495.0,177.0,47.0,38.0,61.0,32.5,0.059463,1,2.0,2.5,1.0,0,0,0,0,1,7,0,0.0,3.0152717724268467,1,lower,0,0,0.0,strong,fair,0,none
w15743,2010,C,2,101,2.3266345,2.0999999999999996,3.65,-0.4152425607793732,-1.0166913488611695,95.0,64.0,1.0,1.0,51.0,31.5,33.0,14.0,0.0,12.0,19.0,11.0,0.025714,1,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,2.3493098376531973,0,unmatched,0,0,0.0,strong,fair,0,none
w15744,2010,D,2,102,2.0643645,2.1999999999999997,3.15,-0.0038106893862124,-0.2682560839481286,47.0,37.0,1.0,1.0,103.0,71.5,27.0,7.0,1.0,40.0,6.0,6.0,0.004215,0,2.0,2.0,2.0,0,0,0,0,1,1,0,1.0,1.8802265819241857,0,unmatched,0,0,0.0,fair,fair,1,mid
w15746,2010,H,3,103,3.778138,2.15,3.7,-0.3618901157265709,-1.0331737504194556,273.0,101.33,24.0,24.0,44.0,33.33,7.0,5.0,0.0,14.0,38.0,14.0,0.041667,1,1.0,2.33,0.0,0,0,0,0,1,4,0,0.0,3.7985051937958696,2,mid,0,0,4.2626798770413155,exceptional,fair,0,none
w15747,2010,J,4,104,3.737589,2.85,4.15,0.1788020634801832,-0.5993009365922429,422.0,150.5,26.0,26.0,31.0,21.5,78.0,52.0,0.0,10.0,71.0,24.5,0.112388,1,1.0,2.5,1.0,1,0,1,1,1,6,0,0.0,3.746002388025232,3,top_field,0,1,5.4680601411351315,exceptional,strong,1,mid
w15748,2010,D,2,57,3.3869215,2.85,4.15,0.7002708207853592,-0.6397802203434507,33.0,33.0,3.0,3.0,8.0,8.0,33.0,29.0,3.0,8.0,24.0,24.0,0.054595,1,2.0,2.0,0.0,0,0,0,0,1,5,1,6.0,3.3709413529150645,4,top5,1,1,4.30406509320417,strong,strong,1,high
w15749,2010,E,2,105,2.9978325,2.1999999999999997,4.15,0.1965216262727712,0.1457651091424127,284.0,194.0,13.0,20.0,58.0,48.0,104.0,18.0,7.0,38.0,56.0,33.0,0.055249,1,2.0,2.0,1.0,1,0,1,1,1,8,0,0.0,2.631488797118267,4,top5,1,1,5.53338948872752,strong,fair,1,mid
w15751,2010,D,2,106,3.2641595,2.75,1.85,-0.1609923084172669,-0.7700189627730749,24.0,12.0,2.0,2.0,10.0,10.0,24.0,21.0,2.0,10.0,6.0,3.0,0.000227,0,3.0,3.0,0.0,0,0,0,0,0,0,0,3.0,3.197030595679923,3,top_field,0,1,3.6375861597263857,strong,strong,1,low
w15752,2010,I,3,107,2.4138855,2.15,3.0,-0.2447001852634579,1.599368725023634,80.0,37.0,2.0,2.0,110.0,59.67,23.0,10.0,0.0,110.0,26.0,10.33,0.015099,1,2.0,2.0,1.0,0,0,0,0,0,0,0,0.0,2.4051476370785316,0,unmatched,0,0,0.0,fair,fair,0,none
w15753,2010,F,2,108,3.1314195,2.1999999999999997,3.25,-0.1095970560409653,-0.9792091098413154,172.0,95.5,2.0,2.0,22.0,17.0,19.0,14.0,0.0,12.0,14.0,8.5,0.003089,1,2.0,2.5,1.0,0,0,0,0,0,0,0,0.0,3.0180967235267553,0,unmatched,0,0,0.0,strong,fair,0,none
w15754,2010,E,2,109,3.4733699999999996,2.1999999999999997,4.3,-0.2341940319361531,-1.234052472542313,88.0,47.5,8.0,8.0,38.0,22.0,7.0,6.0,0.0,6.0,14.0,8.5,0.014894,1,2.0,2.0,0.0,0,0,0,0,1,2,0,1.0,3.481461280155721,3,top_field,0,1,4.61512051684126,exceptional,fair,1,low
w15755,2010,F,1,110,3.7337145,2.85,2.0,-1.0786209282102803,1.3888730123288642,4.0,4.0,1.0,1.0,103.0,103.0,4.0,0.0,1.0,103.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0,0,0,0,0,0,0,2.0,3.7594437269888368,3,top_field,0,1,4.127134385045092,exceptional,strong,1,low
w15756,2010,D,2,111,2.93851,1.35,3.0,0.359515589765163,0.8925819688119357,220.0,154.0,14.0,18.0,24.0,23.0,220.0,76.0,14.0,22.0,38.0,25.5,0.029011,1,2.0,2.5,1.0,0,0,0,0,1,7,0,3.0,2.875775791205355,3,top_field,0,1,4.787491742782046,strong,limited,1,high
w15757,2010,E,2,112,3.3664354999999997,2.85,4.55,0.2156393459554388,1.1215426525774057,255.0,147.5,12.0,13.0,43.0,26.0,255.0,71.0,12.0,43.0,43.0,22.5,0.091477,1,1.0,1.5,2.0,1,0,1,1,1,8,0,0.0,3.392695161883953,3,top_field,0,1,3.258096538021482,strong,strong,1,mid
w15759,2010,E,2,113,3.507434,2.85,2.6,-0.1524527341582032,0.6902323434634601,145.0,73.5,11.0,11.0,70.0,45.5,145.0,68.0,11.0,21.0,32.0,16.5,0.034735,1,2.0,2.0,0.0,1,0,1,1,1,2,0,0.0,3.569487348797926,3,top_field,0,1,4.875197323201151,strong,strong,1,low
w15760,2010,C,4,114,3.346437,2.15,4.85,0.029606367831877,1.2799882733877854,199.0,50.75,18.0,18.0,47.0,17.5,199.0,74.0,18.0,23.0,24.0,8.25,0.01337,1,1.0,1.33,0.0,1,1,1,1,1,8,1,0.0,3.297499399745281,1,lower,0,0,1.9459101490553132,strong,fair,1,mid
w15761,2010,G,2,115,3.00759,2.75,4.55,0.0129100799442279,-0.2124875778433413,69.0,38.0,6.0,6.0,10.0,8.5,69.0,43.0,6.0,10.0,14.0,7.5,0.001398,1,2.0,2.0,1.0,0,0,0,0,1,4,0,2.0,2.7768670856886315,0,unmatched,0,0,0.0,strong,strong,1,mid
w15762,2010,E,2,116,2.842089,2.1999999999999997,3.85,-0.0140186847405159,-0.768518756335019,112.0,90.5,1.0,1.0,14.0,13.5,69.0,29.0,1.0,13.0,10.0,10.0,0.014519,1,2.0,2.0,1.0,0,0,0,0,1,3,0,0.0,2.7419391541639473,4,top5,1,1,5.0238805208462765,strong,fair,0,none
w15763,2010,E,3,117,2.4762199999999996,2.15,2.75,-0.262448098301093,-1.4053645581788388,160.0,55.0,2.0,2.0,22.0,7.67,3.0,3.0,0.0,1.0,21.0,8.33,0.016808,1,2.0,2.0,0.0,0,0,0,0,1,1,0,1.0,2.063158436662873,1,lower,0,0,0.0,fair,fair,1,low
w15764,2010,F,1,118,3.130165,2.85,3.7,-0.0150441695913631,2.763616440035348,305.0,305.0,38.0,38.0,35.0,35.0,305.0,59.0,38.0,35.0,32.0,32.0,0.03326,1,2.0,2.0,0.0,0,0,0,0,1,5,0,1.0,2.9505700362861673,0,unmatched,0,0,0.0,strong,strong,1,mid
w15765,2010,J,2,95,2.5884905,2.1999999999999997,4.15,-0.3654559567532668,-0.3014848336896687,176.0,96.0,1.0,1.0,23.0,15.0,176.0,60.0,1.0,23.0,20.0,11.0,0.002112,1,2.0,2.5,0.0,0,0,0,0,0,0,0,0.0,2.506993718380456,3,top_field,0,1,4.890349128221754,fair,fair,0,none
w15766,2010,H,1,119,2.9722255,2.15,2.95,-0.204505492591594,-0.3371180438740398,11.0,11.0,0.0,0.0,43.0,43.0,11.0,0.0,0.0,43.0,0.0,0.0,0.0,0,3.0,3.0,0.0,1,0,1,1,0,0,0,1.0,2.7433741590033103,2,mid,0,0,3.4657359027997265,fair,fair,1,low
w15767,2010,E,3,120,3.4200535,2.1999999999999997,4.05,-0.1853612644359094,0.1727574715911626,93.0,67.67,7.0,7.0,58.0,38.0,93.0,30.0,7.0,31.0,23.0,9.0,0.018148,1,1.0,2.0,1.0,0,0,0,0,1,3,0,1.0,3.4056254592268997,3,top_field,0,1,4.59511985013459,strong,fair,1,low
w15768,2010,F,2,121,3.1796285,2.15,4.35,0.242323595547257,-0.4947079751696033,85.0,46.5,0.0,0.0,88.0,61.0,8.0,5.0,0.0,34.0,15.0,8.0,0.006835,1,1.0,1.5,2.0,0,0,0,0,1,2,0,6.0,3.104140979239723,3,top_field,0,1,6.532334292222349,strong,fair,1,high
w15769,2010,H,5,122,3.540603,2.75,4.85,0.2116392177349711,-0.7672306536450941,110.0,54.5,13.0,15.0,39.0,20.0,48.0,22.0,1.0,15.0,18.0,8.25,0.014641,1,2.0,2.67,0.0,0,0,0,0,1,5,0,6.0,3.5440521278496675,0,unmatched,0,0,0.0,strong,strong,1,mid
w15770,2010,E,1,123,2.744942,2.15,3.5,0.0267199818558179,0.3194745573938268,117.0,117.0,4.0,4.0,36.0,36.0,117.0,51.0,4.0,36.0,15.0,15.0,0.009694,1,3.0,3.0,0.0,0,0,0,0,0,0,0,0.0,2.061402404361207,2,mid,0,0,0.0,fair,fair,0,none
w15771,2010,H,2,124,2.757096,2.15,3.85,0.2317120334233851,1.5194517765227793,148.0,106.5,3.0,3.0,94.0,55.0,148.0,38.0,3.0,94.0,18.0,12.5,0.014656,1,2.0,2.0,2.0,0,0,0,0,1,1,0,0.0,2.8068014349804624,0,unmatched,0,0,0.0,fair,fair,0,none
w15772,2010,I,3,125,1.805487,1.5,2.05,-0.2485799617247409,-1.445322918385492,126.0,84.0,2.0,2.0,49.0,30.33,2.0,2.0,0.0,0.0,7.0,4.67,0.003072,1,1.0,1.67,2.0,0,0,0,0,0,0,0,0.0,1.7249122932097745,2,mid,0,0,3.4011973816621555,limited,limited,0,none
w15773,2010,D,2,30,3.639597,2.1999999999999997,3.5,-0.2132315485533351,1.3374787321600965,338.0,241.0,18.0,21.0,63.0,49.5,338.0,79.0,18.0,36.0,46.0,29.0,0.097368,1,1.0,1.5,0.0,0,0,0,0,1,5,0,1.0,3.6436346894466736,0,unmatched,0,0,0.0,exceptional,fair,1,low
w15774,2010,E,2,30,2.6998344999999997,2.1999999999999997,4.25,-0.3918975479806657,1.968826962252773,144.0,144.0,3.0,3.0,63.0,63.0,144.0,120.0,3.0,63.0,12.0,12.0,0.017821,1,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,2.5592455838546297,0,unmatched,0,0,0.0,strong,fair,0,none
w15775,2010,O,2,126,3.2277635,2.75,3.15,-0.7102094235552022,-0.5284403131921283,139.0,72.0,7.0,7.0,20.0,11.0,139.0,12.0,7.0,20.0,12.0,6.5,0.030322,1,1.0,1.5,0.0,0,0,0,0,0,0,0,0.0,3.133897066072373,0,unmatched,0,0,0.0,strong,strong,0,none
w15776,2010,N,2,127,3.919875,3.0,2.3,0.0554970940992844,0.120402606989436,992.0,531.5,73.0,77.0,44.0,37.5,71.0,39.0,4.0,31.0,58.0,30.5,0.124353,1,2.0,2.0,0.0,0,0,0,0,1,6,0,0.0,3.931292373767672,3,top_field,0,1,5.123963979403259,exceptional,strong,0,none
w15777,2010,H,1,45,3.454641,2.15,2.3,-0.2374265245794467,-0.0728391436426869,142.0,142.0,9.0,9.0,20.0,20.0,142.0,31.0,9.0,20.0,12.0,12.0,0.015849,1,2.0,2.0,0.0,0,0,0,0,1,1,0,0.0,3.4472474481649464,0,unmatched,0,0,0.0,strong,fair,0,none
w15778,2010,I,1,128,2.3975375000000003,2.15,2.95,-0.3417847854680382,-1.020739698768418,29.0,29.0,0.0,0.0,8.0,8.0,29.0,20.0,0.0,8.0,1.0,1.0,0.000658,0,3.0,3.0,0.0,0,0,0,0,0,0,0,0.0,2.2665431218532848,1,lower,0,0,1.0986122886681098,fair,fair,0,none
w15779,2010,D,3,129,2.778892,2.85,4.17,-0.0424585628145893,0.3509321513305968,64.0,46.0,1.0,2.0,51.0,35.0,64.0,34.0,1.0,51.0,6.0,4.0,0.009781,1,2.0,2.0,1.0,0,0,0,0,0,0,0,3.0,2.960768560266015,0,unmatched,0,0,0.0,fair,strong,1,mid
w15780,2010,E,1,130,2.373138,2.15,2.95,0.1838773875104556,-0.3572538910557493,143.0,143.0,2.0,2.0,33.0,33.0,143.0,28.0,2.0,33.0,14.0,14.0,0.010481,1,3.0,3.0,0.0,0,0,0,0,1,1,0,0.0,2.327877865251512,1,lower,0,0,0.0,fair,fair,0,none
w15781,2010,I,4,131,2.216405,2.1999999999999997,3.15,-0.1029580972671971,-1.445322918385492,82.0,35.75,1.0,1.0,89.0,26.75,2.0,2.0,0.0,0.0,18.0,7.5,0.001127,1,3.0,3.0,0.0,0,0,0,0,0,0,0,0.0,2.180500304724256,0,unmatched,0,0,0.0,fair,fair,0,none
w15782,2010,E,3,132,3.412876,2.8,3.5,0.2707582583602037,-0.6824995178079148,123.0,64.0,2.0,3.0,34.0,20.0,27.0,24.0,0.0,18.0,17.0,8.33,0.022281,1,2.0,2.0,2.0,0,0,0,0,1,2,0,1.0,3.483770947193437,3,top_field,0,1,4.859812404361672,exceptional,strong,1,high
w15783,2010,D,3,133,3.299296,2.75,4.17,-0.2282270005729373,0.3509321513305968,64.0,46.0,1.0,2.0,51.0,35.0,64.0,34.0,1.0,51.0,6.0,4.0,0.009781,1,2.0,2.0,1.0,0,0,0,0,0,0,0,0.0,3.1530982107260135,0,unmatched,0,0,0.0,strong,strong,0,none
w15784,2010,E,2,134,2.1470565,2.75,2.25,-0.0835595718752131,-1.2080822397300548,390.0,201.0,3.0,3.0,29.0,16.5,12.0,12.0,0.0,4.0,17.0,9.5,0.012579,1,2.0,2.5,1.0,0,0,0,0,0,0,0,0.0,2.0880686455822923,0,unmatched,0,0,0.0,fair,strong,0,none
w15785,2010,D,2,135,3.9435265,2.85,4.15,0.4598750522605859,-0.6859614626770221,58.0,46.5,1.0,1.0,10.0,8.5,58.0,43.0,0.0,10.0,21.0,18.0,0.049368,1,2.0,2.0,2.0,1,0,1,1,1,4,0,0.0,3.953438436287281,4,top5,1,1,5.4510384535657,exceptional,strong,1,high
w15786,2010,C,2,49,3.3280875,2.15,4.0,0.5375774164278078,0.6340406430766425,69.0,59.0,8.0,12.0,42.0,27.0,69.0,31.0,8.0,42.0,36.0,25.5,0.075666,1,2.0,2.0,0.0,1,0,1,1,1,6,0,8.0,3.364963834764519,1,lower,0,0,2.3978952727983707,strong,fair,1,high
w15787,2010,G,1,136,3.3201875000000003,2.85,2.65,-0.8846859167459354,-0.6034704682261338,67.0,67.0,0.0,0.0,22.0,22.0,67.0,29.0,0.0,22.0,8.0,8.0,0.004786,1,1.0,1.0,0.0,0,0,0,0,0,0,0,0.0,3.347581640763777,0,unmatched,0,0,0.0,exceptional,strong,0,none
w15788,2010,H,2,137,3.2011735000000003,2.1999999999999997,3.5,-0.0574150846301956,-1.1939262921330098,218.0,114.5,5.0,5.0,40.0,22.5,11.0,11.0,0.0,5.0,18.0,10.0,0.020582,1,2.0,2.5,1.0,0,0,0,0,0,0,0,0.0,2.970450939030973,1,lower,0,0,3.6635616461296463,strong,fair,0,none
w15789,2010,E,3,138,2.1544675,2.15,2.95,0.0936549648796784,-0.1059576721700626,439.0,283.67,20.0,39.0,61.0,40.0,91.0,26.0,5.0,29.0,46.0,24.67,0.094026,1,2.0,2.33,0.0,0,0,0,0,1,8,0,1.0,2.063868077249032,0,unmatched,0,0,0.0,fair,fair,1,mid
w15790,2010,E,3,139,3.5784695,2.1999999999999997,4.75,0.2823522075998231,-1.312546631460728,137.0,77.0,10.0,10.0,50.0,33.0,6.0,6.0,0.0,3.0,15.0,5.67,0.0052,1,2.0,2.33,2.0,0,0,0,0,1,2,0,1.0,3.6072765114860967,0,unmatched,0,0,0.0,exceptional,fair,1,high
w15791,2010,E,3,140,1.9441575,2.15,4.0,-0.2653984595332377,-1.1336879450936634,13.0,8.0,0.0,0.0,8.0,4.33,13.0,10.0,0.0,8.0,5.0,3.33,1.8e-05,0,2.0,2.0,2.0,0,0,0,0,0,0,0,0.0,1.7481128775915544,0,unmatched,0,0,0.0,fair,fair,0,none
w15792,2010,F,2,141,2.8559675,2.1999999999999997,4.15,-0.0500765883204571,-0.6392407202335458,74.0,73.5,1.0,2.0,20.0,13.0,74.0,26.0,1.0,20.0,14.0,9.0,0.010528,1,2.0,2.0,1.0,0,0,0,0,1,1,0,0.0,2.7322105902097085,3,top_field,0,1,6.282266746896006,strong,fair,0,none
w15793,2010,O,2,142,2.136358,2.15,2.15,-0.8128887955499482,-1.3770526629847484,212.0,106.5,7.0,7.0,41.0,22.0,1.0,1.0,0.0,3.0,6.0,3.0,0.000958,1,1.0,1.5,0.0,0,0,0,0,0,0,0,0.0,2.060763043078528,0,unmatched,0,0,0.0,fair,fair,0,none
w15795,2010,F,2,9,3.0216425,2.1999999999999997,2.75,-0.0510566385897158,1.385059901237963,342.0,324.0,16.0,25.0,31.0,26.5,306.0,96.0,16.0,31.0,32.0,24.0,0.05808,1,2.0,2.0,0.0,0,0,0,0,1,10,0,1.0,3.141857872870532,4,top5,1,1,7.283448228756631,fair,fair,1,mid
w15796,2010,I,3,143,2.0736345,2.15,3.65,-0.5311068126479987,-0.6487933429406174,84.0,31.67,1.0,1.0,52.0,21.33,84.0,41.0,1.0,12.0,18.0,7.33,0.001127,1,2.0,2.0,0.0,0,0,0,0,0,0,0,0.0,2.0538138931845875,1,lower,0,0,3.8066624897703196,fair,fair,0,none
w15797,2010,K,4,144,2.5328435,2.15,2.15,0.1279187309005189,0.5105115544658066,264.0,132.0,4.0,4.0,43.0,24.0,253.0,96.0,0.0,43.0,33.0,11.0,0.036714,1,3.0,3.0,0.0,0,0,0,0,1,2,0,0.0,2.3412680446356178,0,unmatched,0,0,0.0,fair,fair,0,none
