paper_id,issue_year,idea_quality,idea_quality_ensemble,ensemble_tier,placement_rung,placement_label,reached_top5,prestige,idea_tier
w15987,2010,3.627956,3.637027601787232,exceptional,0,unmatched,0,0,exceptional
w15988,2010,3.197916,3.051603885101178,strong,4,top5,1,1,strong
w15989,2010,3.320647,3.1578299757672332,strong,0,unmatched,0,0,strong
w15990,2010,3.901708,3.903132986000197,exceptional,3,top_field,0,1,exceptional
w15991,2010,3.3626635,3.3462005464541065,strong,4,top5,1,1,strong
w15992,2010,2.2084215,2.1674274251773764,fair,0,unmatched,0,0,fair
w15993,2010,2.0939604999999997,2.0062483387549497,fair,1,lower,0,0,fair
w15994,2010,1.8596485,1.749893069666432,fair,1,lower,0,0,fair
w15995,2010,3.0978985000000003,2.969612800808516,strong,4,top5,1,1,strong
w15996,2010,2.974299,2.8381453505855183,strong,2,mid,0,0,strong
w15997,2010,2.05684,1.999611119814604,fair,0,unmatched,0,0,fair
w15998,2010,3.1070735000000003,2.929933935937801,strong,3,top_field,0,1,strong
w15999,2010,3.4415785,3.412510858126658,strong,3,top_field,0,1,strong
w16000,2010,3.445134,3.4334284888850553,strong,0,unmatched,0,0,strong
w16001,2010,3.1322735,3.1072446981294704,strong,0,unmatched,0,0,strong
w16002,2010,2.737481,2.8260579829152443,fair,2,mid,0,0,fair
w16003,2010,3.2110395,3.1242327367333793,exceptional,0,unmatched,0,0,strong
w16004,2010,3.683599,3.68562748583656,exceptional,3,top_field,0,1,exceptional
w16005,2010,3.0803900000000004,2.969218033404423,strong,0,unmatched,0,0,strong
w16006,2010,3.185383,2.93619801864611,strong,2,mid,0,0,strong
w16007,2010,3.902777,3.90711464985553,exceptional,4,top5,1,1,exceptional
w16008,2010,2.3645005,2.2747899510450216,fair,1,lower,0,0,fair
w16009,2010,3.1784030000000003,3.1119652283404315,strong,1,lower,0,0,strong
w16010,2010,3.2568764999999997,3.248960271176678,strong,0,unmatched,0,0,strong
w16011,2010,3.6746045,3.687168689625053,exceptional,2,mid,0,0,exceptional
w16012,2010,2.6104395,2.5851364282808293,fair,3,top_field,0,1,fair
w16013,2010,2.9989065,2.7586826810228464,strong,4,top5,1,1,fair
w16014,2010,2.4353974999999997,1.9813959980893696,fair,1,lower,0,0,fair
w16015,2010,3.0763480000000003,2.999527551333722,strong,1,lower,0,0,strong
w16016,2010,3.4709525,3.5012251030346024,exceptional,0,unmatched,0,0,strong
w16017,2010,3.0302825,2.9535148017631307,strong,1,lower,0,0,strong
w16018,2010,3.92094,3.9480156610906025,exceptional,0,unmatched,0,0,exceptional
w16019,2010,1.9074605,1.878918520973491,fair,0,unmatched,0,0,fair
w16020,2010,3.363294,3.2827883076593363,strong,3,top_field,0,1,strong
w16021,2010,3.7754055,3.775792693297912,exceptional,1,lower,0,0,exceptional
w16022,2010,3.2064155000000003,3.103972816502111,strong,0,unmatched,0,0,strong
w16023,2010,3.8433345,3.891927492786672,exceptional,3,top_field,0,1,exceptional
w16024,2010,1.8454065,1.747369671909131,limited,2,mid,0,0,limited
w16025,2010,2.270834,1.799176396738532,fair,0,unmatched,0,0,fair
w16026,2010,3.4543549999999996,3.4540254837297324,exceptional,0,unmatched,0,0,strong
w16027,2010,2.005269,1.9697700946978351,fair,1,lower,0,0,fair
w16028,2010,3.5814385,3.5845337791470344,exceptional,4,top5,1,1,exceptional
w16029,2010,3.3825195,3.321532441546135,strong,1,lower,0,0,strong
w16030,2010,3.1045290000000003,3.155704513312988,exceptional,2,mid,0,0,fair
w16031,2010,3.5401979999999997,3.562792928096102,exceptional,3,top_field,0,1,strong
w16032,2010,3.5681995000000004,3.601826321186894,exceptional,4,top5,1,1,strong
w16033,2010,3.0983625000000004,3.133223222079951,strong,0,unmatched,0,0,strong
w16034,2010,2.5677785,2.1139966953451657,fair,3,top_field,0,1,fair
w16035,2010,3.0954325000000003,3.0034932188915375,strong,3,top_field,0,1,strong
w16036,2010,2.1986095,2.0969840279408665,strong,1,lower,0,0,limited
w16037,2010,1.2585105,1.225063009732136,limited,1,lower,0,0,limited
w16038,2010,3.300324,3.2211162522129517,strong,3,top_field,0,1,strong
w16039,2010,3.8832295,3.89978817188419,exceptional,0,unmatched,0,0,exceptional
w16040,2010,3.2449019999999997,3.060391287888544,strong,0,unmatched,0,0,strong
w16041,2010,2.9100575,2.681668318569145,strong,2,mid,0,0,fair
w16042,2010,3.246628,3.084329160918135,strong,3,top_field,0,1,strong
w16043,2010,3.326307,3.3393806967195427,strong,3,top_field,0,1,strong
w16044,2010,2.396452,2.297463611556861,fair,2,mid,0,0,fair
w16045,2010,3.002407,2.969646189409364,strong,0,unmatched,0,0,strong
w16046,2010,3.136183,2.9481252252062595,strong,3,top_field,0,1,strong
w16047,2010,2.0538335,2.024039708963028,fair,3,top_field,0,1,fair
w16048,2010,3.2445165,3.2930786783005637,exceptional,0,unmatched,0,0,exceptional
w16049,2010,3.6805395,3.761485342119556,exceptional,0,unmatched,0,0,exceptional
w16050,2010,3.255545,2.9993058749212125,strong,1,lower,0,0,strong
w16051,2010,2.1589725000000004,2.010319302189632,fair,1,lower,0,0,fair
w16052,2010,2.059966,2.0565108016309255,fair,0,unmatched,0,0,fair
w16053,2010,2.7853179999999997,2.706858301309617,strong,1,lower,0,0,strong
w16054,2010,3.36514,3.3695047106373925,exceptional,0,unmatched,0,0,strong
w16055,2010,2.7564855,2.6053834551498714,fair,0,unmatched,0,0,fair
w16056,2010,3.3165535,3.148406836834436,strong,3,top_field,0,1,strong
w16057,2010,3.177667,3.0797631322227845,strong,2,mid,0,0,strong
w16058,2010,2.0213105,2.006970022679648,fair,1,lower,0,0,fair
w16059,2010,3.267163,3.1528777619449637,strong,2,mid,0,0,strong
w16060,2010,3.443891,3.4342465466659085,strong,4,top5,1,1,strong
w16061,2010,2.483144,2.486541505781778,strong,0,unmatched,0,0,fair
w16062,2010,3.5202850000000003,3.631383246956404,exceptional,0,unmatched,0,0,strong
w16063,2010,3.500298,3.5530506203370127,exceptional,2,mid,0,0,exceptional
w16064,2010,2.462308,2.283267483366634,fair,0,unmatched,0,0,fair
w16065,2010,3.3165595000000003,3.21543641410755,strong,2,mid,0,0,strong
w16066,2010,2.2424225,2.205129158955498,fair,0,unmatched,0,0,fair
w16067,2010,3.24156,3.0780088504208463,strong,2,mid,0,0,strong
w16068,2010,3.889897,3.917821823474817,exceptional,3,top_field,0,1,exceptional
w16069,2010,2.884215,2.629966977410424,strong,0,unmatched,0,0,fair
w16070,2010,3.163039,3.011981636992439,strong,2,mid,0,0,strong
w16071,2010,2.852442,2.7091410495892037,strong,0,unmatched,0,0,strong
w16072,2010,3.0026185,2.901910712532743,strong,2,mid,0,0,strong
w16073,2010,2.5806285,2.7766161504058635,strong,3,top_field,0,1,fair
w16074,2010,1.8306695,1.777578942369916,limited,0,unmatched,0,0,limited
w16075,2010,2.4207275,2.3525873834603157,strong,1,lower,0,0,strong
w16076,2010,2.297218,2.2354066346253796,fair,3,top_field,0,1,fair
w16077,2010,3.523819,3.547046470464972,exceptional,3,top_field,0,1,strong
w16078,2010,3.3520364999999996,3.2677033814606,strong,2,mid,0,0,strong
w16079,2010,3.5483925,3.554812430138909,exceptional,2,mid,0,0,exceptional
w16080,2010,3.5018890000000003,3.507007362865175,exceptional,0,unmatched,0,0,strong
w16081,2010,2.714288,2.8546890991126945,strong,2,mid,0,0,strong
w16082,2010,3.631074,3.640744711870527,exceptional,0,unmatched,0,0,exceptional
w16083,2010,1.8340305,1.508555179591042,limited,4,top5,1,1,limited
w16084,2010,2.950717,2.9421207134780114,strong,3,top_field,0,1,strong
w16085,2010,3.338933,3.0831044871407896,strong,0,unmatched,0,0,strong
w16086,2010,1.968471,1.963228629196085,fair,0,unmatched,0,0,fair
w16087,2010,2.135988,2.116983979712887,fair,2,mid,0,0,fair
w16088,2010,2.46706,2.2206594243453504,fair,0,unmatched,0,0,fair
w16089,2010,3.61689,3.6734430864827208,exceptional,3,top_field,0,1,strong
w16090,2010,2.3141515,2.297649353287257,strong,0,unmatched,0,0,strong
w16091,2010,3.6932465,3.7063788019797825,exceptional,1,lower,0,0,exceptional
w16092,2010,2.224524,2.016745839397663,fair,1,lower,0,0,fair
w16093,2010,3.365157,3.3395213120432232,exceptional,4,top5,1,1,strong
w16094,2010,1.2094385,1.1707681007036026,limited,0,unmatched,0,0,limited
w16095,2010,3.1156699999999997,3.1021657523998423,strong,0,unmatched,0,0,strong
w16096,2010,3.911043,3.9154855746566537,exceptional,3,top_field,0,1,exceptional
w16097,2010,2.5849215,2.5691451913170047,strong,0,unmatched,0,0,fair
w16098,2010,2.125045,2.072400483929563,fair,1,lower,0,0,fair
w16099,2010,3.305672,3.15725742710901,strong,3,top_field,0,1,strong
w16100,2010,3.148218,2.987900067813644,strong,0,unmatched,0,0,strong
w16101,2010,3.0633035,2.919727039399156,strong,0,unmatched,0,0,strong
w16102,2010,3.4354380000000004,3.4171675311000236,strong,3,top_field,0,1,strong
w16103,2010,3.1202055,3.001426869026309,strong,1,lower,0,0,strong
w16104,2010,3.2875245,3.1155376843162808,strong,0,unmatched,0,0,strong
w16105,2010,2.991492,2.781167866671177,strong,0,unmatched,0,0,strong
w16106,2010,3.3004465,3.2177648594560897,strong,0,unmatched,0,0,strong
w16107,2010,2.722075,2.3438952409071536,fair,1,lower,0,0,fair
w16108,2010,2.901117,2.68509394984578,fair,3,top_field,0,1,fair
w16109,2010,3.187314,3.0667403886538436,strong,0,unmatched,0,0,strong
w16110,2010,3.8051785,3.8091957990871337,exceptional,3,top_field,0,1,exceptional
w16111,2010,3.0670405,2.891674345507899,strong,0,unmatched,0,0,strong
w16112,2010,3.113429,2.9956543761738463,strong,0,unmatched,0,0,strong
w16113,2010,3.226824,3.21099119741655,exceptional,0,unmatched,0,0,strong
w16114,2010,2.8018339999999995,2.8305722269325613,strong,0,unmatched,0,0,strong
w16115,2010,2.8796055,2.7832458700218705,strong,3,top_field,0,1,strong
w16116,2010,3.0828165,2.9613220156681495,strong,0,unmatched,0,0,strong
w16117,2010,2.935424,2.945128250361265,strong,0,unmatched,0,0,strong
w16118,2010,3.2519385,3.2229600899405053,strong,4,top5,1,1,strong
w16119,2010,3.3124839999999995,3.306160451619037,strong,0,unmatched,0,0,strong
w16120,2010,3.223263,3.164852639091824,strong,0,unmatched,0,0,strong
w16121,2010,3.146973,3.012907849104171,strong,0,unmatched,0,0,strong
w16122,2010,3.3405945,3.2747099604350933,strong,3,top_field,0,1,strong
w16123,2010,2.8140245000000004,2.6995491438869728,strong,0,unmatched,0,0,strong
w16124,2010,2.5059845,2.1896398502508885,fair,0,unmatched,0,0,fair
w16125,2010,2.0687405,2.03485890057222,fair,0,unmatched,0,0,fair
w16126,2010,2.8189535,2.641492696790536,strong,2,mid,0,0,strong
w16127,2010,2.629161,2.6394394637866596,strong,1,lower,0,0,strong
w16128,2010,3.441238,3.4425072679183844,exceptional,3,top_field,0,1,strong
w16129,2010,2.5803260000000003,2.5587364246123077,strong,1,lower,0,0,fair
w16130,2010,2.6842295000000003,2.536707985985581,strong,3,top_field,0,1,strong
w16131,2010,1.7259095,1.6353467857795785,limited,0,unmatched,0,0,limited
w16132,2010,2.065854,2.062793243511562,fair,0,unmatched,0,0,fair
w16133,2010,2.3524675000000004,2.0317599182778676,fair,2,mid,0,0,fair
w16134,2010,2.0229175,1.9854217858187715,fair,0,unmatched,0,0,fair
w16135,2010,2.055319,2.0053375425921365,fair,2,mid,0,0,fair
w16136,2010,3.2400135,3.1062365046353912,strong,1,lower,0,0,strong
w16137,2010,2.8683229999999997,2.688180231157778,strong,3,top_field,0,1,strong
w16138,2010,2.363798,2.373050610609109,fair,3,top_field,0,1,fair
w16139,2010,2.0310955,2.012154903700146,fair,1,lower,0,0,fair
w16140,2010,3.3473369999999996,3.2858610474569767,strong,1,lower,0,0,strong
w16141,2010,2.8417485,2.739863650809628,strong,2,mid,0,0,fair
w16142,2010,1.5576020000000004,1.532179122872671,fair,0,unmatched,0,0,fair
w16143,2010,2.980676,2.8145471772764172,strong,3,top_field,0,1,strong
w16144,2010,2.9479565,2.7718488562001884,strong,3,top_field,0,1,strong
w16145,2010,3.5378904999999996,3.569769902184619,exceptional,3,top_field,0,1,strong
w16146,2010,2.5533275,2.1917582448497823,fair,2,mid,0,0,fair
w16147,2010,3.0717775,2.97500170875761,strong,0,unmatched,0,0,strong
w16148,2010,3.059167,3.0383666086083645,strong,1,lower,0,0,strong
w16149,2010,3.619312,3.658545880296304,exceptional,3,top_field,0,1,exceptional
w16150,2010,1.941115,1.9513412912797763,fair,0,unmatched,0,0,fair
w16151,2010,2.9049815,2.741391327768502,strong,3,top_field,0,1,strong
w16152,2010,3.6825395,3.7069100684330065,exceptional,0,unmatched,0,0,exceptional
w16153,2010,3.2633479999999997,3.271367009856159,exceptional,4,top5,1,1,exceptional
w16154,2010,2.234477,2.1360321800607407,strong,0,unmatched,0,0,fair
w16155,2010,2.5091710000000003,2.371703260819619,fair,3,top_field,0,1,fair
w16156,2010,1.3243740000000002,1.2677631981561517,limited,3,top_field,0,1,limited
w16157,2010,2.938759,2.828462830710971,strong,2,mid,0,0,strong
w16158,2010,3.2175665,3.09229485013247,strong,0,unmatched,0,0,strong
w16159,2010,3.2189565,3.1229210463671913,strong,4,top5,1,1,strong
w16160,2010,3.2926135,3.1183599872293337,strong,0,unmatched,0,0,strong
w16161,2010,2.2765775,2.0482829826132267,fair,2,mid,0,0,fair
w16162,2010,2.376145,2.298548595546324,fair,1,lower,0,0,fair
w16163,2010,2.3328015,1.975682935428015,fair,0,unmatched,0,0,fair
w16164,2010,3.500027,3.5040224430296485,exceptional,3,top_field,0,1,strong
w16165,2010,3.9250375,3.9364819036212473,exceptional,0,unmatched,0,0,exceptional
w16166,2010,3.0883695,3.008014808683562,strong,1,lower,0,0,strong
w16167,2010,2.8456215,2.860748504138436,strong,0,unmatched,0,0,strong
w16168,2010,2.5772145,2.559586276611262,fair,2,mid,0,0,fair
w16169,2010,3.0889415,2.987087655951308,strong,3,top_field,0,1,strong
w16170,2010,2.4403680000000003,2.1459340507444007,fair,0,unmatched,0,0,fair
w16171,2010,3.3230285,3.405100155005805,exceptional,0,unmatched,0,0,strong
w16172,2010,2.0037070000000003,2.000117876080815,fair,2,mid,0,0,fair
w16173,2010,2.5353365,2.528044638565673,strong,3,top_field,0,1,fair
w16174,2010,3.153121,3.0462532494678225,strong,3,top_field,0,1,strong
w16175,2010,2.861052,2.766141564088426,fair,0,unmatched,0,0,fair
w16176,2010,2.9326765000000004,2.7352610496042753,strong,0,unmatched,0,0,fair
w16177,2010,3.191809,3.0111342846000353,strong,0,unmatched,0,0,strong
w16178,2010,1.98852,1.9887773669122324,fair,3,top_field,0,1,fair
w16179,2010,2.138177,2.131411334540116,fair,1,lower,0,0,fair
w16180,2010,3.7607125,3.8100268158219697,exceptional,0,unmatched,0,0,exceptional
w16181,2010,2.9090005000000003,2.646475972784355,strong,2,mid,0,0,strong
w16182,2010,1.7478904999999998,1.745166187853873,fair,1,lower,0,0,fair
w16183,2010,3.248881,3.2682638338925543,exceptional,0,unmatched,0,0,strong
w16184,2010,3.107701,3.00067135837495,strong,3,top_field,0,1,strong
w16185,2010,3.297774,3.1564308099218357,strong,3,top_field,0,1,strong
w16186,2010,2.727689,2.4689544453991794,strong,2,mid,0,0,fair
w16187,2010,2.9860645000000003,2.9488870139029633,strong,3,top_field,0,1,strong
w16188,2010,2.884443,2.804323120606555,strong,1,lower,0,0,strong
w16189,2010,2.1315845,2.081275512427731,fair,1,lower,0,0,fair
w16190,2010,2.138121,2.0308532103796537,fair,2,mid,0,0,fair
w16191,2010,3.6136985,3.6442561855505655,exceptional,3,top_field,0,1,strong
w16192,2010,3.3158825000000003,3.2129508573567183,strong,4,top5,1,1,strong
w16193,2010,2.1389345,2.090418889096524,fair,3,top_field,0,1,fair
w16194,2010,3.134706,3.0135750342556387,strong,3,top_field,0,1,strong
w16195,2010,2.8479089999999996,2.8143696162908505,strong,1,lower,0,0,strong
w16196,2010,2.9362865,2.841735651833684,strong,3,top_field,0,1,strong
w16197,2010,3.1266445,3.182232314050756,strong,0,unmatched,0,0,strong
w16198,2010,2.8666245000000004,2.801777791361739,strong,3,top_field,0,1,strong
w16199,2010,3.285801,3.298963488830746,strong,1,lower,0,0,strong
w16200,2010,3.869032,3.887882337990815,exceptional,4,top5,1,1,exceptional
w16201,2010,3.871384,3.883090603447198,exceptional,1,lower,0,0,exceptional
w16202,2010,2.7096445000000005,2.2791429726852117,fair,2,mid,0,0,fair
w16203,2010,1.7252644999999998,1.7288388070950766,fair,0,unmatched,0,0,limited
w16204,2010,2.523015,2.0712898358971015,fair,0,unmatched,0,0,fair
w16205,2010,3.781151,3.7817353122243063,exceptional,2,mid,0,0,exceptional
w16206,2010,2.4842475,2.3648659185054264,fair,0,unmatched,0,0,fair
w16207,2010,3.0287985,3.0230801370796105,exceptional,3,top_field,0,1,fair
w16208,2010,3.860567,3.864248287806334,exceptional,3,top_field,0,1,exceptional
w16209,2010,3.191714,2.9307596696962626,strong,2,mid,0,0,strong
w16210,2010,2.8718035,2.9111959278928152,strong,3,top_field,0,1,strong
w16211,2010,2.690716,2.50834991308289,strong,3,top_field,0,1,strong
w16212,2010,2.7395455,2.448678445037457,fair,2,mid,0,0,fair
w16213,2010,3.5702555,3.584179426782282,exceptional,4,top5,1,1,strong
w16214,2010,3.0519885,2.9285014887252165,strong,0,unmatched,0,0,strong
w16215,2010,3.823988,3.847858468987361,exceptional,4,top5,1,1,exceptional
w16216,2010,2.4730315,2.134265270266092,fair,1,lower,0,0,fair
w16217,2010,3.178397,3.162074518927063,strong,3,top_field,0,1,strong
w16218,2010,3.0821785,2.954050056083143,strong,0,unmatched,0,0,strong
w16219,2010,3.7149625,3.7188840585442713,exceptional,4,top5,1,1,exceptional
w16220,2010,3.1552245,2.8257736688292576,strong,2,mid,0,0,strong
w16221,2010,3.6096595,3.663298111265674,exceptional,0,unmatched,0,0,exceptional
w16222,2010,2.783339,2.903572165637551,strong,2,mid,0,0,fair
w16223,2010,2.010656,1.9908983506782392,fair,3,top_field,0,1,fair
w16224,2010,2.6028425,2.6130350502161677,strong,0,unmatched,0,0,fair
w16225,2010,2.6704955,2.540854283865058,strong,3,top_field,0,1,strong
w16226,2010,3.5641195,3.571775506716344,exceptional,2,mid,0,0,strong
w16227,2010,2.2274685,2.194117031261846,fair,3,top_field,0,1,fair
w16228,2010,3.692454,3.7696915384616334,exceptional,0,unmatched,0,0,exceptional
w16229,2010,3.1447369999999997,2.976652528950846,strong,3,top_field,0,1,strong
w16230,2010,3.1876175,3.132481970421002,strong,0,unmatched,0,0,strong
w16231,2010,1.2115185000000002,1.0352152563978847,limited,0,unmatched,0,0,limited
w16232,2010,2.4512405,2.5951444059530675,strong,0,unmatched,0,0,limited
w16233,2010,3.2330185,3.189418754546552,strong,4,top5,1,1,strong
w16234,2010,3.4950055,3.497309278101981,exceptional,4,top5,1,1,strong
w16235,2010,3.4191395,3.3742117982877726,strong,2,mid,0,0,strong
w16236,2010,2.052552,2.010754373421532,fair,1,lower,0,0,fair
w16237,2010,3.262811,3.2396327334262236,strong,3,top_field,0,1,strong
w16238,2010,3.673497,3.689126032999808,exceptional,2,mid,0,0,exceptional
w16239,2010,2.092916,2.0373304392302827,fair,0,unmatched,0,0,fair
w16240,2010,3.9039115,3.9053258194402662,exceptional,4,top5,1,1,exceptional
w16241,2010,2.0404470000000003,2.0231435705408525,fair,0,unmatched,0,0,fair
w16242,2010,2.6139485,2.056584610203,fair,2,mid,0,0,fair
w16243,2010,2.227715,2.1202531503868793,fair,2,mid,0,0,fair
w16244,2010,2.2308705,2.016607926044871,fair,0,unmatched,0,0,fair
w16245,2010,2.314508,2.000896881365555,fair,2,mid,0,0,fair
w16246,2010,3.0476815,2.9325149613909507,strong,3,top_field,0,1,strong
w16247,2010,3.2374305,3.1674447965843724,strong,3,top_field,0,1,strong
w16248,2010,2.4663205,1.9774191281133096,fair,0,unmatched,0,0,fair
w16249,2010,2.0955715,2.0868327740061106,fair,1,lower,0,0,fair
w16250,2010,3.1148685,2.964702423446104,strong,2,mid,0,0,strong
w16251,2010,3.2779629999999997,3.1903781676274487,strong,3,top_field,0,1,strong
w16252,2010,2.3419765,2.2475104537495048,fair,1,lower,0,0,fair
w16253,2010,2.5361985,2.5910796983576647,strong,0,unmatched,0,0,fair
w16254,2010,2.951933,2.830168297084495,strong,0,unmatched,0,0,strong
w16255,2010,2.505051,2.1933760174861825,strong,2,mid,0,0,fair
w16256,2010,3.924788,3.927255109264226,exceptional,0,unmatched,0,0,exceptional
w16257,2010,3.182731,3.182035410939589,strong,0,unmatched,0,0,strong
w16258,2010,3.4105095,3.3513290598888794,strong,3,top_field,0,1,strong
w16259,2010,3.1304195,2.9853676837056065,strong,3,top_field,0,1,strong
w16260,2010,2.0459215,2.0356676069372717,fair,2,mid,0,0,fair
